State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Gujarat,PATAN,2010,Kharif     ,cotton,68500,150500
Gujarat,PATAN,2010,Kharif     ,mothbeans,2300,1400
Gujarat,PATAN,2010,Rabi       ,maize,2300,4500
Gujarat,PATAN,2011,Kharif     ,cotton,72700,198800
Gujarat,PATAN,2011,Kharif     ,mothbeans,3300,1600
Gujarat,PATAN,2012,Kharif     ,cotton,55200,160400
Gujarat,PATAN,2012,Kharif     ,mothbeans,1400,600
Gujarat,PORBANDAR,2003,Kharif     ,cotton,3700,8300
Gujarat,PORBANDAR,2004,Kharif     ,cotton,3200,7200
Gujarat,PORBANDAR,2005,Kharif     ,cotton,11700,37700
Gujarat,PORBANDAR,2006,Kharif     ,cotton,15400,64500
Gujarat,PORBANDAR,2007,Kharif     ,cotton,13900,69100
Gujarat,PORBANDAR,2007,Kharif     ,mothbeans,400,300
Gujarat,PORBANDAR,2008,Kharif     ,cotton,6400,40400
Gujarat,PORBANDAR,2009,Kharif     ,cotton,5600,16900
Gujarat,PORBANDAR,2009,Kharif     ,maize,300,300
Gujarat,PORBANDAR,2010,Kharif     ,cotton,7100,21400
Gujarat,PORBANDAR,2010,Rabi       ,maize,500,900
Gujarat,PORBANDAR,2011,Kharif     ,cotton,23600,62000
Gujarat,PORBANDAR,2012,Kharif     ,cotton,5500,12600
Gujarat,RAJKOT,1997,Kharif     ,mothbeans,1300,1000
Gujarat,RAJKOT,1997,Whole Year ,cotton,143800,528800
Gujarat,RAJKOT,1998,Kharif     ,cotton,153100,567300
Gujarat,RAJKOT,1998,Kharif     ,maize,100,100
Gujarat,RAJKOT,1998,Kharif     ,mothbeans,800,500
Gujarat,RAJKOT,1999,Kharif     ,cotton,149400,230300
Gujarat,RAJKOT,1999,Kharif     ,maize,300,300
Gujarat,RAJKOT,1999,Kharif     ,mothbeans,1000,200
Gujarat,RAJKOT,2000,Kharif     ,cotton,180500,70000
Gujarat,RAJKOT,2000,Kharif     ,maize,300,200
Gujarat,RAJKOT,2000,Kharif     ,mothbeans,700,100
Gujarat,RAJKOT,2001,Kharif     ,cotton,202300,211700
Gujarat,RAJKOT,2001,Kharif     ,maize,300,700
Gujarat,RAJKOT,2001,Kharif     ,mothbeans,1000,300
Gujarat,RAJKOT,2002,Kharif     ,cotton,178100,73400
Gujarat,RAJKOT,2002,Kharif     ,maize,1100,1800
Gujarat,RAJKOT,2002,Kharif     ,mothbeans,1100,700
Gujarat,RAJKOT,2003,Kharif     ,cotton,168100,1011800
Gujarat,RAJKOT,2003,Kharif     ,maize,1800,3100
Gujarat,RAJKOT,2003,Kharif     ,mothbeans,800,500
Gujarat,RAJKOT,2004,Kharif     ,cotton,202800,1068300
Gujarat,RAJKOT,2004,Kharif     ,maize,100,100
Gujarat,RAJKOT,2004,Kharif     ,mothbeans,600,200
Gujarat,RAJKOT,2005,Kharif     ,cotton,221000,1334800
Gujarat,RAJKOT,2005,Kharif     ,maize,400,700
Gujarat,RAJKOT,2005,Kharif     ,mothbeans,500,300
Gujarat,RAJKOT,2006,Kharif     ,cotton,310000,1538800
Gujarat,RAJKOT,2006,Kharif     ,maize,800,200
Gujarat,RAJKOT,2006,Kharif     ,mothbeans,500,100
Gujarat,RAJKOT,2007,Kharif     ,cotton,281800,1487300
Gujarat,RAJKOT,2007,Kharif     ,maize,700,1000
Gujarat,RAJKOT,2007,Kharif     ,mothbeans,400,200
Gujarat,RAJKOT,2008,Kharif     ,cotton,245000,1122600
Gujarat,RAJKOT,2008,Kharif     ,maize,800,1100
Gujarat,RAJKOT,2008,Kharif     ,mothbeans,600,100
Gujarat,RAJKOT,2009,Kharif     ,cotton,287200,1265600
Gujarat,RAJKOT,2009,Kharif     ,maize,900,900
Gujarat,RAJKOT,2009,Kharif     ,mothbeans,1000,300
Gujarat,RAJKOT,2010,Kharif     ,cotton,356900,1657900
Gujarat,RAJKOT,2010,Kharif     ,maize,6000,9700
Gujarat,RAJKOT,2010,Kharif     ,mothbeans,900,600
Gujarat,RAJKOT,2011,Kharif     ,cotton,387100,1823100
Gujarat,RAJKOT,2011,Kharif     ,mothbeans,400,300
Gujarat,RAJKOT,2012,Kharif     ,cotton,306300,488900
Gujarat,RAJKOT,2012,Kharif     ,maize,400,600
Gujarat,RAJKOT,2012,Kharif     ,mothbeans,100,100
Gujarat,SABAR KANTHA,1997,Kharif     ,mothbeans,200,100
Gujarat,SABAR KANTHA,1997,Whole Year ,cotton,23900,56400
Gujarat,SABAR KANTHA,1997,Whole Year ,maize,120100,223200
Gujarat,SABAR KANTHA,1997,Whole Year ,rice,29800,54900
Gujarat,SABAR KANTHA,1998,Kharif     ,cotton,35400,95000
Gujarat,SABAR KANTHA,1998,Kharif     ,maize,122100,243600
Gujarat,SABAR KANTHA,1998,Kharif     ,mothbeans,100,
Gujarat,SABAR KANTHA,1998,Kharif     ,rice,30900,51800
Gujarat,SABAR KANTHA,1998,Whole Year ,banana,100,3600
Gujarat,SABAR KANTHA,1999,Kharif     ,cotton,34800,51500
Gujarat,SABAR KANTHA,1999,Kharif     ,maize,117700,178300
Gujarat,SABAR KANTHA,1999,Kharif     ,mothbeans,100,0
Gujarat,SABAR KANTHA,1999,Kharif     ,rice,36900,69000
Gujarat,SABAR KANTHA,2000,Kharif     ,cotton,34700,39300
Gujarat,SABAR KANTHA,2000,Kharif     ,maize,108800,93600
Gujarat,SABAR KANTHA,2000,Kharif     ,mothbeans,100,
Gujarat,SABAR KANTHA,2000,Kharif     ,rice,15000,15500
Gujarat,SABAR KANTHA,2001,Kharif     ,cotton,35100,51700
Gujarat,SABAR KANTHA,2001,Kharif     ,maize,132400,284100
Gujarat,SABAR KANTHA,2001,Kharif     ,mothbeans,2600,900
Gujarat,SABAR KANTHA,2001,Kharif     ,rice,17000,26700
Gujarat,SABAR KANTHA,2002,Kharif     ,cotton,31200,29100
Gujarat,SABAR KANTHA,2002,Kharif     ,maize,143700,181000
Gujarat,SABAR KANTHA,2002,Kharif     ,mothbeans,100,
Gujarat,SABAR KANTHA,2002,Kharif     ,rice,8700,14000
Gujarat,SABAR KANTHA,2003,Kharif     ,cotton,37700,140100
Gujarat,SABAR KANTHA,2003,Kharif     ,maize,146300,266700
Gujarat,SABAR KANTHA,2003,Kharif     ,mothbeans,200,100
Gujarat,SABAR KANTHA,2003,Kharif     ,rice,6500,10900
Gujarat,SABAR KANTHA,2004,Kharif     ,cotton,86100,293200
Gujarat,SABAR KANTHA,2004,Kharif     ,maize,127300,143500
Gujarat,SABAR KANTHA,2004,Kharif     ,mothbeans,300,100
Gujarat,SABAR KANTHA,2004,Kharif     ,rice,9700,16800
Gujarat,SABAR KANTHA,2005,Kharif     ,cotton,71300,321300
Gujarat,SABAR KANTHA,2005,Kharif     ,maize,125400,245800
Gujarat,SABAR KANTHA,2005,Kharif     ,mothbeans,300,200
Gujarat,SABAR KANTHA,2005,Kharif     ,rice,5800,14000
Gujarat,SABAR KANTHA,2006,Kharif     ,cotton,93300,213500
Gujarat,SABAR KANTHA,2006,Kharif     ,maize,115700,68200
Gujarat,SABAR KANTHA,2006,Kharif     ,mothbeans,300,100
Gujarat,SABAR KANTHA,2006,Kharif     ,rice,8100,14500
Gujarat,SABAR KANTHA,2007,Kharif     ,cotton,101100,301900
Gujarat,SABAR KANTHA,2007,Kharif     ,maize,101100,146400
Gujarat,SABAR KANTHA,2007,Kharif     ,mothbeans,400,200
Gujarat,SABAR KANTHA,2007,Kharif     ,rice,10300,22400
Gujarat,SABAR KANTHA,2008,Kharif     ,cotton,110100,361600
Gujarat,SABAR KANTHA,2008,Kharif     ,maize,90300,130900
Gujarat,SABAR KANTHA,2008,Kharif     ,mothbeans,400,100
Gujarat,SABAR KANTHA,2008,Kharif     ,rice,10100,18400
Gujarat,SABAR KANTHA,2009,Kharif     ,cotton,112500,297500
Gujarat,SABAR KANTHA,2009,Kharif     ,maize,88300,90700
Gujarat,SABAR KANTHA,2009,Kharif     ,mothbeans,300,100
Gujarat,SABAR KANTHA,2009,Kharif     ,rice,6700,16400
Gujarat,SABAR KANTHA,2010,Kharif     ,cotton,107100,346800
Gujarat,SABAR KANTHA,2010,Kharif     ,maize,86900,140100
Gujarat,SABAR KANTHA,2010,Kharif     ,rice,5600,12000
Gujarat,SABAR KANTHA,2010,Summer     ,maize,7300,14500
Gujarat,SABAR KANTHA,2011,Kharif     ,cotton,156600,489500
Gujarat,SABAR KANTHA,2011,Kharif     ,maize,74400,108400
Gujarat,SABAR KANTHA,2011,Kharif     ,mothbeans,100,100
Gujarat,SABAR KANTHA,2011,Kharif     ,rice,6700,15900
Gujarat,SABAR KANTHA,2011,Rabi       ,maize,9800,18000
Gujarat,SABAR KANTHA,2011,Summer     ,maize,2900,6400
Gujarat,SABAR KANTHA,2011,Whole Year ,banana,100,3600
Gujarat,SABAR KANTHA,2012,Kharif     ,cotton,138300,396000
Gujarat,SABAR KANTHA,2012,Kharif     ,maize,57900,84600
Gujarat,SABAR KANTHA,2012,Kharif     ,mothbeans,100,100
Gujarat,SABAR KANTHA,2012,Kharif     ,rice,3700,8200
Gujarat,SABAR KANTHA,2012,Rabi       ,maize,2100,3000
Gujarat,SABAR KANTHA,2012,Summer     ,maize,1300,1900
Gujarat,SABAR KANTHA,2012,Whole Year ,banana,100,3600
Gujarat,SURAT,1997,Whole Year ,banana,2000,114600
Gujarat,SURAT,1997,Whole Year ,cotton,5000,13000
Gujarat,SURAT,1997,Whole Year ,maize,1300,2900
Gujarat,SURAT,1997,Whole Year ,rice,81900,149100
Gujarat,SURAT,1998,Kharif     ,cotton,2700,7600
Gujarat,SURAT,1998,Kharif     ,maize,1300,2100
Gujarat,SURAT,1998,Kharif     ,mothbeans,100,
Gujarat,SURAT,1998,Kharif     ,rice,80500,166400
Gujarat,SURAT,1998,Whole Year ,banana,2100,135500
Gujarat,SURAT,1999,Kharif     ,cotton,3800,5800
Gujarat,SURAT,1999,Kharif     ,maize,1000,1300
Gujarat,SURAT,1999,Kharif     ,rice,76700,143100
Gujarat,SURAT,1999,Whole Year ,banana,1400,96600
Gujarat,SURAT,2000,Kharif     ,cotton,4400,4400
Gujarat,SURAT,2000,Kharif     ,maize,800,600
Gujarat,SURAT,2000,Kharif     ,mothbeans,400,
Gujarat,SURAT,2000,Kharif     ,rice,70600,117000
Gujarat,SURAT,2000,Summer     ,rice,2900,7500
Gujarat,SURAT,2000,Whole Year ,banana,2200,99700
Gujarat,SURAT,2001,Kharif     ,cotton,3100,3200
Gujarat,SURAT,2001,Kharif     ,maize,1500,3000
Gujarat,SURAT,2001,Kharif     ,mothbeans,100,
Gujarat,SURAT,2001,Kharif     ,rice,83500,167000
Gujarat,SURAT,2001,Summer     ,rice,2900,8900
Gujarat,SURAT,2001,Whole Year ,banana,2900,187600
Gujarat,SURAT,2002,Kharif     ,cotton,6600,5700
Gujarat,SURAT,2002,Kharif     ,maize,2400,4200
Gujarat,SURAT,2002,Kharif     ,mothbeans,100,100
Gujarat,SURAT,2002,Kharif     ,rice,73500,137200
Gujarat,SURAT,2002,Summer     ,rice,5100,24600
Gujarat,SURAT,2003,Kharif     ,cotton,4200,9900
Gujarat,SURAT,2003,Kharif     ,maize,1900,3300
Gujarat,SURAT,2003,Kharif     ,mothbeans,600,300
Gujarat,SURAT,2003,Kharif     ,rice,80000,154800
Gujarat,SURAT,2003,Summer     ,rice,5300,17000
Gujarat,SURAT,2003,Whole Year ,banana,2900,214100
Gujarat,SURAT,2004,Kharif     ,cotton,7000,18000
Gujarat,SURAT,2004,Kharif     ,maize,2000,1900
Gujarat,SURAT,2004,Kharif     ,rice,79300,141000
Gujarat,SURAT,2004,Summer     ,rice,4700,12200
Gujarat,SURAT,2004,Whole Year ,banana,3200,195000
Gujarat,SURAT,2005,Kharif     ,cotton,5500,18100
Gujarat,SURAT,2005,Kharif     ,maize,2000,3100
Gujarat,SURAT,2005,Kharif     ,rice,68300,131200
Gujarat,SURAT,2005,Summer     ,rice,3700,10700
Gujarat,SURAT,2005,Whole Year ,banana,2200,159300
Gujarat,SURAT,2006,Kharif     ,cotton,6600,15500
Gujarat,SURAT,2006,Kharif     ,maize,2000,600
Gujarat,SURAT,2006,Kharif     ,rice,72600,144200
Gujarat,SURAT,2006,Summer     ,rice,5100,14400
Gujarat,SURAT,2006,Whole Year ,banana,2300,183400
Gujarat,SURAT,2007,Kharif     ,cotton,6800,21800
Gujarat,SURAT,2007,Kharif     ,maize,3500,4800
Gujarat,SURAT,2007,Kharif     ,rice,80500,154900
Gujarat,SURAT,2007,Summer     ,rice,7900,21700
Gujarat,SURAT,2007,Whole Year ,banana,3600,239800
Gujarat,SURAT,2008,Kharif     ,cotton,3400,8600
Gujarat,SURAT,2008,Kharif     ,maize,1100,1500
Gujarat,SURAT,2008,Kharif     ,mothbeans,700,100
Gujarat,SURAT,2008,Kharif     ,rice,58400,124300
Gujarat,SURAT,2008,Summer     ,rice,9700,33200
Gujarat,SURAT,2008,Whole Year ,banana,2900,224800
Gujarat,SURAT,2009,Kharif     ,cotton,800,2800
Gujarat,SURAT,2009,Kharif     ,maize,800,800
Gujarat,SURAT,2009,Kharif     ,mothbeans,400,100
Gujarat,SURAT,2009,Kharif     ,rice,54600,130300
Gujarat,SURAT,2009,Summer     ,rice,6200,20300
Gujarat,SURAT,2009,Whole Year ,banana,2900,211600
Gujarat,SURAT,2010,Kharif     ,cotton,1300,4000
Gujarat,SURAT,2010,Kharif     ,maize,900,1600
Gujarat,SURAT,2010,Kharif     ,mothbeans,400,200
Gujarat,SURAT,2010,Kharif     ,rice,60700,124000
Gujarat,SURAT,2010,Summer     ,maize,900,1700
Gujarat,SURAT,2010,Summer     ,rice,18900,56500
Gujarat,SURAT,2010,Whole Year ,banana,3000,197200
Gujarat,SURAT,2011,Kharif     ,cotton,9000,33800
Gujarat,SURAT,2011,Kharif     ,maize,1000,1400
Gujarat,SURAT,2011,Kharif     ,rice,52300,126800
Gujarat,SURAT,2011,Rabi       ,maize,1000,1700
Gujarat,SURAT,2011,Summer     ,maize,1000,
Gujarat,SURAT,2011,Summer     ,rice,19000,64000
Gujarat,SURAT,2011,Whole Year ,banana,1700,110100
Gujarat,SURAT,2012,Kharif     ,cotton,3800,7900
Gujarat,SURAT,2012,Kharif     ,maize,1400,2400
Gujarat,SURAT,2012,Kharif     ,mothbeans,100,100
Gujarat,SURAT,2012,Kharif     ,rice,39700,84100
Gujarat,SURAT,2012,Summer     ,rice,8900,26900
Gujarat,SURAT,2012,Whole Year ,banana,1000,79300
Gujarat,SURENDRANAGAR,1997,Kharif     ,mothbeans,6200,3100
Gujarat,SURENDRANAGAR,1997,Whole Year ,cotton,398200,700000
Gujarat,SURENDRANAGAR,1997,Whole Year ,rice,600,1200
Gujarat,SURENDRANAGAR,1998,Kharif     ,cotton,409000,775500
Gujarat,SURENDRANAGAR,1998,Kharif     ,mothbeans,5400,2300
Gujarat,SURENDRANAGAR,1998,Kharif     ,rice,100,300
Gujarat,SURENDRANAGAR,1999,Kharif     ,cotton,376800,408400
Gujarat,SURENDRANAGAR,1999,Kharif     ,mothbeans,4000,500
Gujarat,SURENDRANAGAR,1999,Kharif     ,rice,500,1000
Gujarat,SURENDRANAGAR,2000,Kharif     ,cotton,377500,181300
Gujarat,SURENDRANAGAR,2000,Kharif     ,mothbeans,4700,600
Gujarat,SURENDRANAGAR,2000,Kharif     ,rice,700,400
Gujarat,SURENDRANAGAR,2001,Kharif     ,cotton,423200,396100
Gujarat,SURENDRANAGAR,2001,Kharif     ,mothbeans,4700,2700
Gujarat,SURENDRANAGAR,2001,Kharif     ,rice,800,1200
Gujarat,SURENDRANAGAR,2002,Kharif     ,cotton,420100,254000
Gujarat,SURENDRANAGAR,2002,Kharif     ,mothbeans,4700,1300
Gujarat,SURENDRANAGAR,2002,Kharif     ,rice,600,600
Gujarat,SURENDRANAGAR,2003,Kharif     ,cotton,384500,612500
Gujarat,SURENDRANAGAR,2003,Kharif     ,mothbeans,4000,2000
Gujarat,SURENDRANAGAR,2003,Kharif     ,rice,200,300
Gujarat,SURENDRANAGAR,2004,Kharif     ,cotton,407100,976000
Gujarat,SURENDRANAGAR,2004,Kharif     ,maize,200,200
Gujarat,SURENDRANAGAR,2004,Kharif     ,mothbeans,5500,2400
Gujarat,SURENDRANAGAR,2005,Kharif     ,cotton,422600,983300
Gujarat,SURENDRANAGAR,2005,Kharif     ,mothbeans,5100,1900
Gujarat,SURENDRANAGAR,2005,Kharif     ,rice,500,1100
Gujarat,SURENDRANAGAR,2006,Kharif     ,cotton,434100,1076500
Gujarat,SURENDRANAGAR,2006,Kharif     ,mothbeans,4800,2200
Gujarat,SURENDRANAGAR,2006,Kharif     ,rice,500,900
Gujarat,SURENDRANAGAR,2007,Kharif     ,cotton,448200,1169900
Gujarat,SURENDRANAGAR,2007,Kharif     ,mothbeans,4100,2500
Gujarat,SURENDRANAGAR,2007,Kharif     ,rice,800,1500
Gujarat,SURENDRANAGAR,2008,Kharif     ,cotton,448700,830300
Gujarat,SURENDRANAGAR,2008,Kharif     ,mothbeans,2100,1300
Gujarat,SURENDRANAGAR,2008,Kharif     ,rice,900,1000
Gujarat,SURENDRANAGAR,2009,Kharif     ,cotton,455800,1026000
Gujarat,SURENDRANAGAR,2009,Kharif     ,mothbeans,1100,300
Gujarat,SURENDRANAGAR,2009,Kharif     ,rice,600,600
Gujarat,SURENDRANAGAR,2010,Kharif     ,cotton,499100,1620400
Gujarat,SURENDRANAGAR,2010,Kharif     ,mothbeans,2400,900
Gujarat,SURENDRANAGAR,2011,Kharif     ,cotton,477200,1714900
Gujarat,SURENDRANAGAR,2011,Kharif     ,mothbeans,2200,1300
Gujarat,SURENDRANAGAR,2011,Kharif     ,rice,500,1200
Gujarat,SURENDRANAGAR,2012,Kharif     ,cotton,369100,443500
Gujarat,SURENDRANAGAR,2012,Kharif     ,mothbeans,700,200
Gujarat,SURENDRANAGAR,2012,Kharif     ,rice,200,400
Gujarat,TAPI,2008,Kharif     ,cotton,5000,10700
Gujarat,TAPI,2008,Kharif     ,maize,1600,2200
Gujarat,TAPI,2008,Kharif     ,rice,25700,38100
Gujarat,TAPI,2008,Summer     ,rice,700,1500
Gujarat,TAPI,2008,Whole Year ,banana,400,36000
Gujarat,TAPI,2009,Kharif     ,cotton,4000,5300
Gujarat,TAPI,2009,Kharif     ,maize,1400,1400
Gujarat,TAPI,2009,Kharif     ,rice,29400,48300
Gujarat,TAPI,2009,Summer     ,rice,700,2200
Gujarat,TAPI,2009,Whole Year ,banana,300,25900
Gujarat,TAPI,2010,Kharif     ,cotton,4300,7600
Gujarat,TAPI,2010,Kharif     ,maize,1000,1600
Gujarat,TAPI,2010,Kharif     ,rice,35400,71900
Gujarat,TAPI,2010,Summer     ,maize,300,600
Gujarat,TAPI,2010,Summer     ,rice,2600,7900
Gujarat,TAPI,2010,Whole Year ,banana,300,20000
Gujarat,TAPI,2011,Kharif     ,cotton,14000,44700
Gujarat,TAPI,2011,Kharif     ,maize,600,900
Gujarat,TAPI,2011,Kharif     ,rice,47300,99300
Gujarat,TAPI,2011,Rabi       ,maize,600,900
Gujarat,TAPI,2011,Summer     ,rice,2600,8300
Gujarat,TAPI,2011,Whole Year ,banana,200,11700
Gujarat,TAPI,2012,Kharif     ,cotton,8900,11200
Gujarat,TAPI,2012,Kharif     ,maize,900,1400
Gujarat,TAPI,2012,Kharif     ,rice,45800,119400
Gujarat,TAPI,2012,Summer     ,rice,900,2900
Gujarat,TAPI,2012,Whole Year ,banana,200,14000
Gujarat,VADODARA,1997,Kharif     ,mothbeans,700,400
Gujarat,VADODARA,1997,Whole Year ,banana,3700,245400
Gujarat,VADODARA,1997,Whole Year ,cotton,149800,246100
Gujarat,VADODARA,1997,Whole Year ,maize,49200,86300
Gujarat,VADODARA,1997,Whole Year ,rice,54700,54700
Gujarat,VADODARA,1998,Kharif     ,cotton,177000,368000
Gujarat,VADODARA,1998,Kharif     ,maize,46600,78400
Gujarat,VADODARA,1998,Kharif     ,mothbeans,1200,800
Gujarat,VADODARA,1998,Kharif     ,rice,53500,61900
Gujarat,VADODARA,1998,Whole Year ,banana,4800,355600
Gujarat,VADODARA,1999,Kharif     ,cotton,178000,289400
Gujarat,VADODARA,1999,Kharif     ,maize,49600,59600
Gujarat,VADODARA,1999,Kharif     ,mothbeans,500,200
Gujarat,VADODARA,1999,Kharif     ,rice,48300,26800
Gujarat,VADODARA,1999,Whole Year ,banana,3700,276100
Gujarat,VADODARA,2000,Kharif     ,cotton,157700,173500
Gujarat,VADODARA,2000,Kharif     ,maize,50200,46700
Gujarat,VADODARA,2000,Kharif     ,mothbeans,400,
Gujarat,VADODARA,2000,Kharif     ,rice,51500,6100
Gujarat,VADODARA,2000,Whole Year ,banana,4200,308600
Gujarat,VADODARA,2001,Kharif     ,cotton,178100,158400
Gujarat,VADODARA,2001,Kharif     ,maize,54600,105100
Gujarat,VADODARA,2001,Kharif     ,mothbeans,400,100
Gujarat,VADODARA,2001,Kharif     ,rice,58600,48700
Gujarat,VADODARA,2001,Whole Year ,banana,4600,351100
Gujarat,VADODARA,2002,Kharif     ,cotton,158400,243800
Gujarat,VADODARA,2002,Kharif     ,maize,53800,89900
Gujarat,VADODARA,2002,Kharif     ,mothbeans,500,300
Gujarat,VADODARA,2002,Kharif     ,rice,47200,38000
Gujarat,VADODARA,2003,Kharif     ,cotton,158100,316400
Gujarat,VADODARA,2003,Kharif     ,maize,50400,82300
Gujarat,VADODARA,2003,Kharif     ,mothbeans,300,200
Gujarat,VADODARA,2003,Kharif     ,rice,47200,59400
Gujarat,VADODARA,2003,Whole Year ,banana,2600,201800
Gujarat,VADODARA,2004,Kharif     ,cotton,172800,449900
Gujarat,VADODARA,2004,Kharif     ,maize,52000,58200
Gujarat,VADODARA,2004,Kharif     ,mothbeans,300,100
Gujarat,VADODARA,2004,Kharif     ,rice,52100,54300
Gujarat,VADODARA,2004,Whole Year ,banana,3300,209000
Gujarat,VADODARA,2005,Kharif     ,cotton,178100,463900
Gujarat,VADODARA,2005,Kharif     ,maize,52700,75800
Gujarat,VADODARA,2005,Kharif     ,mothbeans,400,200
Gujarat,VADODARA,2005,Kharif     ,rice,53100,61300
Gujarat,VADODARA,2005,Whole Year ,banana,4000,237700
Gujarat,VADODARA,2006,Kharif     ,cotton,185200,415300
Gujarat,VADODARA,2006,Kharif     ,maize,53100,50500
Gujarat,VADODARA,2006,Kharif     ,mothbeans,300,100
Gujarat,VADODARA,2006,Kharif     ,rice,49500,57400
Gujarat,VADODARA,2006,Whole Year ,banana,3600,228900
Gujarat,VADODARA,2007,Kharif     ,cotton,173400,456200
Gujarat,VADODARA,2007,Kharif     ,maize,51800,91500
Gujarat,VADODARA,2007,Kharif     ,rice,61400,83600
Gujarat,VADODARA,2007,Whole Year ,banana,4300,287700
Gujarat,VADODARA,2008,Kharif     ,cotton,166500,554300
Gujarat,VADODARA,2008,Kharif     ,maize,48600,101400
Gujarat,VADODARA,2008,Kharif     ,mothbeans,1200,300
Gujarat,VADODARA,2008,Kharif     ,rice,60400,67100
Gujarat,VADODARA,2008,Whole Year ,banana,3100,210600
Gujarat,VADODARA,2009,Kharif     ,cotton,162100,556000
Gujarat,VADODARA,2009,Kharif     ,maize,47500,69600
Gujarat,VADODARA,2009,Kharif     ,mothbeans,500,200
Gujarat,VADODARA,2009,Kharif     ,rice,52500,47700
Gujarat,VADODARA,2009,Whole Year ,banana,2300,171800
Gujarat,VADODARA,2010,Kharif     ,cotton,166300,661600
Gujarat,VADODARA,2010,Kharif     ,maize,43300,85500
Gujarat,VADODARA,2010,Kharif     ,mothbeans,400,200
Gujarat,VADODARA,2010,Kharif     ,rice,55100,68100
Gujarat,VADODARA,2010,Rabi       ,maize,63900,131800
Gujarat,VADODARA,2010,Summer     ,maize,17100,34000
Gujarat,VADODARA,2010,Whole Year ,banana,1500,97200
Gujarat,VADODARA,2011,Kharif     ,cotton,196900,639000
Gujarat,VADODARA,2011,Kharif     ,maize,44700,86900
Gujarat,VADODARA,2011,Kharif     ,mothbeans,200,100
Gujarat,VADODARA,2011,Kharif     ,rice,44400,55300
Gujarat,VADODARA,2011,Rabi       ,maize,25500,56000
Gujarat,VADODARA,2011,Summer     ,maize,10900,24000
Gujarat,VADODARA,2011,Whole Year ,banana,2000,133500
Gujarat,VADODARA,2012,Kharif     ,cotton,203800,844700
Gujarat,VADODARA,2012,Kharif     ,maize,44100,86600
Gujarat,VADODARA,2012,Kharif     ,mothbeans,300,100
Gujarat,VADODARA,2012,Kharif     ,rice,44600,63200
Gujarat,VADODARA,2012,Rabi       ,maize,24600,62700
Gujarat,VADODARA,2012,Whole Year ,banana,2600,172500
Gujarat,VALSAD,1997,Whole Year ,banana,300,16400
Gujarat,VALSAD,1997,Whole Year ,maize,100,100
Gujarat,VALSAD,1997,Whole Year ,rice,97800,172200
Gujarat,VALSAD,1998,Kharif     ,maize,100,100
Gujarat,VALSAD,1998,Kharif     ,rice,102300,195700
Gujarat,VALSAD,1998,Whole Year ,banana,300,16100
Gujarat,VALSAD,1999,Kharif     ,maize,100,100
Gujarat,VALSAD,1999,Kharif     ,rice,97300,183900
Gujarat,VALSAD,1999,Whole Year ,banana,300,17500
Gujarat,VALSAD,2000,Kharif     ,rice,99800,162800
Gujarat,VALSAD,2000,Summer     ,rice,900,2700
Gujarat,VALSAD,2000,Whole Year ,banana,200,10000
Gujarat,VALSAD,2001,Kharif     ,rice,109200,229900
Gujarat,VALSAD,2001,Summer     ,rice,400,1200
Gujarat,VALSAD,2001,Whole Year ,banana,400,27700
Gujarat,VALSAD,2002,Kharif     ,rice,87900,142600
Gujarat,VALSAD,2002,Summer     ,rice,5900,26400
Gujarat,VALSAD,2003,Kharif     ,rice,42700,93300
Gujarat,VALSAD,2003,Summer     ,rice,300,700
Gujarat,VALSAD,2003,Whole Year ,banana,200,9900
Gujarat,VALSAD,2004,Kharif     ,rice,49100,89400
Gujarat,VALSAD,2004,Summer     ,rice,100,300
Gujarat,VALSAD,2004,Whole Year ,banana,100,3700
Gujarat,VALSAD,2005,Kharif     ,rice,47500,94800
Gujarat,VALSAD,2005,Summer     ,rice,1700,4900
Gujarat,VALSAD,2006,Kharif     ,rice,50600,96500
Gujarat,VALSAD,2006,Summer     ,rice,1800,5100
Gujarat,VALSAD,2006,Whole Year ,banana,200,13200
Gujarat,VALSAD,2007,Kharif     ,mothbeans,900,500
Gujarat,VALSAD,2007,Kharif     ,rice,57500,127700
Gujarat,VALSAD,2007,Summer     ,rice,800,2500
Gujarat,VALSAD,2007,Whole Year ,banana,200,10700
Gujarat,VALSAD,2008,Kharif     ,rice,60300,127500
Gujarat,VALSAD,2008,Summer     ,rice,800,2500
Gujarat,VALSAD,2008,Whole Year ,banana,100,6500
Gujarat,VALSAD,2009,Kharif     ,rice,58300,112900
Gujarat,VALSAD,2009,Summer     ,rice,700,2100
Gujarat,VALSAD,2009,Whole Year ,banana,100,5900
Gujarat,VALSAD,2010,Kharif     ,mothbeans,100,100
Gujarat,VALSAD,2010,Kharif     ,rice,58600,118200
Gujarat,VALSAD,2010,Summer     ,rice,9500,28800
Gujarat,VALSAD,2010,Whole Year ,banana,100,6200
Gujarat,VALSAD,2011,Kharif     ,rice,67300,145100
Gujarat,VALSAD,2011,Summer     ,rice,2700,8700
Gujarat,VALSAD,2012,Kharif     ,rice,63800,143900
Gujarat,VALSAD,2012,Summer     ,rice,600,1700
Haryana,AMBALA,1997,Kharif     ,maize,8000,15000
Haryana,AMBALA,1997,Kharif     ,rice,65000,182000
Haryana,AMBALA,1998,Kharif     ,cotton,25,
Haryana,AMBALA,1998,Kharif     ,maize,5610,11000
Haryana,AMBALA,1998,Kharif     ,mothbeans,1,
